,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,language_code,country_code,laguage_code
36,App Store,5a046107-eb82-4f4d-b9af-cd2d6018e423,M'Lady Aileen,What happened to the app I loved?,"Im in the same boat as many others here. I liked Instagram as it was different from other platforms. It’s essentially become a place to reshare tiktok videos and there’s no longer even a button on the toolbar to make a post.

There is NO customer service. My app has been glitched for SEVERAL updates and won’t allow me to share a post (even my own) to my stories. I report and hear nothing. I’ve removed the app from my phone and re download and same issue. The issue even stayed with me when I purchased a new phone! I get that there’s a huge user base, but seriously they can’t dedicate ANY energy to customer service for escalated issues?!? I’m a contractor and can no longer share the posts of my clients and partners - during a pandemic it looks even more to my clients that I’m not involved bc I can’t promote their content without taking a screenshot and creating my own post- it’s hurting my working relationships.

It’s gotten so bad that I barely use the app anymore. I don’t like Facebook SnapChat or TikTok and it’s clear that Instagram is just becoming like the others so there’s no point. I’m served adds and content I didn’t follow and am constantly missing out on important updates from people I actually care about - the whole point of the app allowing me to specifically target my experience is gone, and Instagram frankly doesn’t care about its users as they are all the product themselves.",1,,2021-09-22 14:12:27,,,,us,en
37,App Store,c86bd738-8d92-4862-9267-83f8985e94af,Joe Peffer,Death of Organic followers was the Death of Instagram.,"Title says it all. Not everyone wants to be a business and pay for followers and promotions. IG was already making enough with ad revenue. But killing the organic feed was about the most blatant sign of greed i’ve seen from a social media platform. We expected it from Facebook, and naturally everyone saw it coming with the merger. Its absurd to think that because you dont pay per post, even with a good follower to post activity ratio, your posts dont take priority among your own followers or area. Instagram took the fun out of discovering people and forces those who pay to play down your throats. The bigger accounts just saturate the market and everyone else gets forgotten. Personal pages should NOT be penalized for not paying to promote posts where as business profiles should. IG, like every Google product, is self imploding and destroying itself by its obsession with catering to ads. Not the creatives who even bring traffic to IG in the first place. Remember what happened to Tumblr? The first IG? Yea its going in that direction. The censorship and bias towards trending profiles alone is going to kill this platform just like Facebook is suffering from. And dont get me started on the spam and scam messages/ comments that plague this app.",5,,2019-05-31 19:33:11,,,,us,en
38,App Store,680953f2-2fd0-416e-997c-7f199f8c8cd3,Joe mama01,"Good app, terrible support system","Instagram is a good application, but when there is a problem there is no way to fix it. For me the tap in feature does not work, it appears as part of the image and is not interactable. I have looked up a lot of things to try and fix it but nothing seems to work. I tried to contact Instagram but the only way to do that is through reports, and I have reports from 6 months ago that are still in review. And when I report a technical problem such as the tap in or add yours feature not working, it does not even show up in my reports. I think that whenever I report it that nothing happens because I think it should appear in my reports log in settings right? My application is fully up to date, I’ve tried clearing the data from the app, I’ve uninstalled and reinstalled and nothing has worked. There are thousands of other people claiming to have this problem but nobody can find an answer or solution to it and Instagram does not provide a way to help with this. The help center only provides information for business things or how to do very basic actions within the app. There is no help for glitches and bugs, there is no way to fix or contact about these bugs, which is quite annoying.",4,,2022-06-08 14:27:48,,,,us,en
39,App Store,c202d03a-9782-4129-8ea3-0a3ee01ce494,illie42,"App never works, dead links that go no where, no app support","As a business owner who uses Instagram to promote my business - I find the app unreliable with tons of glitches and dead links that don’t work, the app is cluttered with options / links that make the user interface look unprofessional and Instagram is slowly making the same mistakes that Facebook made with their Ui design, advertising on Instagram has great results whenever the app works but I constantly have ads rejected for no reason or the app is so glitchy that I can’t login or post ads, I find that Instagram doesn’t know what they want the app to be (reels, stories, igtv, posts… Instagram just needs to make an app that works and quit trying to complicate the user design), app support is non-existent and glitches often keep me from advertising on Instagram for weeks at a time - you would think that Instagram / Facebook/ meta would take ad revenue serious enough to make the app work consistently but this is sadly not what is happening, I don’t understand this whole meta / facebook takeover of the app (facebook has a horrible user interface that is cluttered and scattered between various meta and Facebook links that are confusing to navigate - Instagram is slowly introducing new features in this same manner and is slowly making a simple app complicated for no reason (this is why Tik Tok is having so much success and Facebook / Meta / Instagram is struggling).",1,,2022-06-10 17:25:01,,,,us,en
40,App Store,7005e057-8428-4d66-b1a4-c1a333b6e818,Millysmiles10,some things need to be fixed.....,"First of I don’t like how if you have a really good quality picture instagram ruins the quality! THIS NEEDS TO BE FIXED RIGHT AWAY! US POSTING A PICTURE SHOULDN'T RUIN THE QUALITY OF THE POST! Second I don’t like how some people’s instagrams have different stuff than others. Like how for some people their can choose to color their messages and some can’t. It’s really unfair to others that don’t even have the option. The same thing goes with the bouncing text letter thing. Some people are able to move the text and it like wiggles and stiff while others do not have that option. Also it took so long for everyone to get the option to be able to share a post to your story. I remember i went years without having the option to share posts to your story, even after i sent many reports to instagram about this. So of course I was super happy when I FINALLY had the option. I have no clue why it took them sooo long to fix that when so many people were reporting that. Anyway I hope this helps and I hope instagram gets faster at fixing their bugs and make sure everyone’s instagrams are fair. Like have the same options and stuff. That’s it for now! 0w0",5,,2020-08-27 06:46:32,,,,us,en
41,App Store,71d7b2c8-aa2a-4df4-8b52-0dc98c88f1a8,tkswoop,Sensitive content,"I follow several artists / content creators whose content is deemed “sensitive” by instagram. I know for a fact that most of these accounts never show up in my feed despite the fact that I’M FOLLOWING THEM. I’ve even gone thru certain pages and liked several posts at a time in an attempt to show the ig algorithm that I want to see the content that I follow. To make matters worse, now everyone is talking about this new sensitive content filter but I don’t have it available in my settings. I have updated, reinstalled and combed thru the app’s settings to no avail. So basically, IG refuses to show me the content that I follow. Instead, I am constantly having tiktoks and ads shoved down my throat. To make matters worse the only content they seem to deem “sensitive” is nudity, specifically any nudity that may be portrayed from a female perspective. Political propaganda and misinformation are NOT considered sensitive content apparently, so my explore page has no shortage of casual racism for me to pick through, not to mention all the fast fashion and ponzi schemes. It’s honestly pathetic how transparent instagram is. They only care about content that they will get paid to show you. They don’t care about “filtering sensitive content” and they definitely don’t care about preventing the spread of misinformation. I wish more than anything that an alternative to IG would become mainstream, this platform is seriously dead. You killed it. Congratulations.",1,,2021-09-12 11:50:11,,,,us,en
42,App Store,168cffd0-d11a-40c4-ae08-f86d04606d0e,Eurasia☺️,New Update,"I love Instagram, it’s like a more modern version of Facebook thats basic enough for my grandma to understand but still fun for me to use. However I don’t know if this is a fluke or apart of the update. A message came up saying Instagram limits how much likes we can do on comments at a time to stop bullying... I just want to know who thought this was a good idea. This is a social media app that’s like the whole point, liking is literally the foundation of every media. If you have a limit whether your intentions are bad or not your going to end up being wiped for existence. And also I don’t know who thought a limit on liking comments would prevent bullying but that person has obviously never really been bullied in their entire life because that does nothing. The only thing limiting likes is going to do is leave Instagram with bad rating and have your audience delete the app and go to another platform that allows them to do what social media is suppose to be able to do. Speaking of such I won’t delete the app yet because I’m hoping this is a fluke but I will be switching to another platform, for the rest of the month, that is able to do its job. I appreciate the concern for bullying but find a way to help prevent it that doesn’t effect everyone and take away from the purpose of social media.",3,,2020-08-26 17:23:40,,,,us,en
43,App Store,d2ac2a77-547e-43bb-9663-38084a832170,lit_lana,Is instagram deleting people for doing nothing?,"Overall I love the app instagram, you can see funny videos and even gain followers on there, but here is the biggest problem on instagram, THEY ARE DELETING ACCOUNTS THAT DID NOTHING WRONG. Instagram needs to get out of their brain dead state and start checking accounts before deleting them because they are getting reported and accounts are being banned and disabled. This is especially unfair to the fan editors out there. There are hundreds of thousands of people who make edits of their favorite people on apps such as TikTok, Instagram, etc. These fans work hard on their edits, tag the people they edited, try to make their day by showing how much they love them just so instagram can delete the photos and videos because they assume that they are trying to be them??? Clearly if you read the caption you can clearly see that they are just simply showing how much they love that user. They are not trying to be like them they are just trying to support them. If they think people who show love to who they support then why don’t hate pages get banned, reported, or disabled? This isn’t the only people instagram has done this to because a nice dancer who did absolutely nothing wrong got disabled at 300k, the followers she worked hard on getting!!! Instagram needs to step up their game and stop doing all this bad stuff to these people who show their support or I’ll just have to be one of the many people who delete this app.",1,,2019-02-06 03:05:57,,,,us,en
44,App Store,19ebc282-0e07-4a44-ab35-d3c9eeff3f12,Anysamskwh,Sad,"Ive had multiple accounts since 2015 … I used to be addicted to social media … Now that I’m not I can see all the many things wrong with social media and especially this app … The shopping feature is dumb … The moving buttons around is dumb … Having only one account get an update when the other doesn’t, even though it’s the same app on the same phone, is dumb … I also really miss the layout where the profile pic was on the right and the followers number wasn’t big in everyone’s faces and the name and bio were bigger as well … That being said I do like that the views and likes can be hidden etc … The reels try too hard to be tiktok … The messages although I like different themes there aren’t enough interesting ones … The porn bot accounts are annoying .. Real people get their accounts taken down while all the bots just keep popping up … I just wish this app was about sharing pictures and 1 minute videos again … Stories are really extra .. privacy is just unheard of these days … It’s so annoying .. Also the comparing your life to others is very easy to do with this app … Anyway I already deleted it but you guys should too it’s not only annoying but it’s unhealthy. Get your real life back and stop worrying about what others are doing. Find yourself. Get a career. Be happy. Read a book or write one. Go outside. Get a job. Pick up some productive hobbies. Just detach from socials. It’s not real life.",1,,2021-09-04 13:59:27,,,,us,en
45,App Store,bdc60285-7c94-48fb-9696-bc64f3028815,dndnah,Deleted my account for no f** reason,"I don't know who reviews the accounts and posts but they're definitely not doing their job right
They deleted many posts based on the amoung of reports it got with out actually reviewing the posts ( the posts you deleted i was defending people's rights in , the opposite of what it got reported for , and the people who reported those posts were the criminals i was defending the victims from , they just had the numbers and the posts "" you should've actually reviewed before you deleted"" were absolutely clean and didn't violate any rule ) and I reported this problem many times but got no reply, eventually they DELETED my account that had 70k followers ""again based on the amount of reports only"" without actually reviewing the account, i've been emailing you for months and still no reply I provided all the evidence you asked for and still no reply , who the f** is working there , are they blind? And my new account is being reported too , some posts got deleted for nudity, and it's just pictures of tha dam* nature at night , are you f** serious?! This is absurd, how on earth is night time nudity?! That's a clear proof that you act based on the amount of reports not actually reviewing and doing your job , I'm deleting this stupid app and Facebook and messenger, i might use it when they hire people who actually do their jobs , Twitter is so much better Sooooo much
Non of this nonsense happens with their app",1,,2021-07-01 01:41:27,,,,us,en
46,App Store,1a0d08bb-2000-46e1-89c0-c14d6913837c,*payfordata*payforads,Following activity page needs brought back.,"Seeing what my friends like is 80% of what I use this for. This has been my main social media, and was my favorite up until this new year. Probably moving to something else. How can people be so out of touch. You’ve slowly destroyed this app over the past few months. I’m not sure if Facebook bought you out but it sure seems like it.  This was a place you could really laugh with your friends and meet new people. But why not be snapchat? Why not be Facebook?  There popular right? This isn’t just about this recent update,  you’ve been deactivating “meme” pages for months and there’s a reason they get so many likes and followers. Because we enjoy them.  I don’t plan to be with you much longer. Maybe give us a useful function that’s not something snap already has, or just keep taking key features of your app out that’s a good course of action. Maybe if people want to hide all the “ig models” they like you can add a setting to hide just YOUR stuff from your followers “following activity”. The only logical reasoning is people want to hide what they like, give them the option to do that on there own. This seems to be in favor of the ig models, now all these new people can like because there wives/whoever won’t see. And we all lose a way of seeing things people with similar interests like.  Nobody wants to watch explore tiktoks, models, nba videos. I’m interested in more than what you feel like is “trending”",1,,2019-10-08 22:59:30,,,,us,en
47,App Store,847333f7-4782-47f4-be4d-114676c81dfe,Archer189,Had my account was shut down for no reason,"I finally decided to get on instagram after my friends would not stop asking me to get on. And it was not a good experience, why because my account was shut down before even seeing the home page or whatever the first thing you see when the app is open. Now I’ll will tell you exactly what I did. I went to my App Store downloaded instagram next I clicked create new account, I entered my email address and chose my password then click next, the next window 
Gave me the option to leave my email address as my instagram account name I didn’t so I changed it and then clicked next then the page glitched out and said that something went wrong and there was a button that said go back so I did that and I took me to the beginning to create an account so I entered my email clicked next and it said that this email already exists so I go to instagram app clicked on log in enter my email and password clicked log in and I get a message that my account was closed because I violated the terms and condition. I’ve actually tried again to create an account 2 days later using my work email and it did the same thing again. Idk what I’m doing wrong but I’m annoyed and done with instagram, that I’m just going to stick with Snapchat. Also don’t bother sending instagram a message because they are probably not going to reply back it’s been about 5 business days since I’ve sent them a message and still no reply.",1,,2019-09-10 14:35:58,,,,us,en
48,App Store,8e304646-8428-4380-9378-1f0c721d2434,vlpage,"Still good, not great (iPhone X)","I have pretty much the same comments as everyone else, regarding bringing back chronological order of the feed, stories being a ripoff of Snapchat (but I believe Facebook, instagram, and Snapchat are all owned by the same company if I’m not mistaken), etc. BUT ALSO, I just bought an iPhone X and the app needs some serious revamping be compatible with the new phone. They did a good job of having the layout fill the full screen view of the X; HOWEVER, when you go to upload a new profile photo, if you click on any photo besides the very most recent one in your photo album, the layout glitches, and the “Cancel” and “Done” buttons move up on top of the iPhone’s time and battery displays. I wish I could attach a photo to this review, but I hope my explanation makes sense. This glitch makes it impossible to click either of the buttons, and you have to physically kill the app and reopen it in order to get out of the screen and back to using the app. This happens every time you try to change the profile photo. If you use the most recent photo in your album, it works mostly fine, with just a little awkward cropping on top. This is just frustrating because obviously people might want to be able to upload ANY of their pictures as a profile photo! This glitch really needs to be worked out ASAP",3,,2017-11-10 15:27:44,,,,us,en
49,App Store,97e6a9a8-0f84-4eaa-bd4b-62592a067ec4,Nicoles💜,LOVEE,"I love this app!! I'm going to start off with the adds. I love how there aren't a crazy amount of adds on here. And even when I get inappropriate ones, i report it, gets viewed, and quickly gets taken down and even tells me the status of the report and I appreciate this and love it so much. I love how it's not like tiktok that lets inappropriate stuff slide on their platform, instagram is quick with it and knows what is wrong and right to keep up. Love it! Next thing is it is soo easy to get around on here and use😍! Here are some recommendations: Allow us to see our profile picture in full view because sometimes we end up deleting the original photo but want to get it back, so if we have the ability to do that we can just screenshot it from tapping on our profile picture to make it a bigger screen for us to screenshot OR add a 30 day limit to where stuff we don't post or when we take pictures and discard them, they are still held somewhere if that makes sense. And the ability to where we can edit our story highlights just like we are able to in our post but with the ability to change or add music to a post or story/highlight that has already been posted! I think these would be AMAZING additions!!",4,,2022-09-27 05:09:58,,,,us,en
50,App Store,0c9c6a63-c3d6-4b60-a7a0-0f3cc9842da9,Te rates,"Great app, feed flaws.","Overall, Instagram is an excellent social media app. However, I have found a few flaws in the way Instagram looks. For example, the comments are not in chronological order;making them very confusing. I have found a similar problem in the feed algorithm. They are not in chronological order anymore. You will see a post from 2 weeks ago, and then a post from 2 DAYS ago. Next, there should be a bigger time frame for videos. You cab only have a video that is 1 minute long. I wanted to post a slime review, but the video was 2 minutes long so I had to do it in 2 separate videos even though all of the slimes came together. Finally, I think you should fix the messages. You can always see if someone has seen your direct message. This isn't exactly a problem, but I think there should be an option, in case someone does not want people to know when they have seen their messages. Please take these suggestions into consideration. I know I am not the only person complaining about these things. Other than those problems, I have only had good experiences with Instagram. It is very easy and fun to use. You can share pictures and videos with your community or even the world! All in all, Instagram is a fantastic app, but needs a few fixes.",4,,2018-07-26 15:52:13,,,,us,en
51,App Store,baa165ed-eb79-4d34-848a-63edb2acccc9,C.arlene_15,Is it just me,"Truly I despise this app. I know for a fact I used to have an addiction to it. Wasted hours of my life. And for what, just to hate my reflection. Truly the moderators don’t care about what is shown. Much less of who is watching. First of all I know so many children with this app. 6,7,8,12 years of age. And what complains to I hear from them. “Oh my bf isn’t replying I hate him” this is the source of toxic people. And it gets worse because there are even more dangerous complaints I hear, “I’m so fat”, “oh my gosh I hate my genes why can’t I be pretty”. Ok you may not be everyone’s cup of tea but who is. This is main sources of Ed’s, mental toxicity, sadness, low self esteem, etc. and I know some may say it depends on how the user user this app. But it’s very hard to make the decision to delete it. But once I did it I felt like so much stress and self hatred and unproductivness was lifted of me. Truly deleting it was for the best, at least for me. And I now download it during the day maybe twice. And delete it. Gave my real friends my phone number and I try to stop caring about people life because they won’t save me. Most aren’t my real friends or most are celebrities who don’t give a crap about me. Although I can’t seem to fully let go of it. If u are thinking of starting with this app I recommend u control how you want to use it. Don’t let it become dangerous. And I hope parents aren’t letting their children use this either.",1,,2022-01-05 06:42:43,,,,us,en
52,App Store,fffcb460-74fd-4ed1-82a8-8207c7eba1d8,SilverdustWB,Hacker Friendly!!!,"Instagram has let a hacker take my account, steal my identity, photos, and friends. A friend started posting a couple of pictures about Fortex trading, when I private messages them to say it was cool they told me that I should get with their mentor, and that it was really safe. After a couple of days they private messaged me saying “my mentor wants to give $500 to all of my followers” and asked me to change my email address in my personal settings. Not realizing that they were trying to hack me I did as they asked. After a couple of minutes I was logged out of my account and could not get back in. They were very pushy and what they were asking. Both my friend and I had private accounts. This happened December 7, 2021 and I’ve been trying to get my account back ever since.
After they took my account they then extended the exact same hack to my followers, and I can not even warn them. I made a report to Instagram and they are not doing anything about it, and I can’t contact Instagram to get help. Update: I finally got my account back. Instagram did recognize me as the original user of the account. I do not think that it should’ve gotten this far though. I should’ve been able to get my account back almost immediately and been able to report it to Instagram.",3,,2021-12-28 21:44:16,,,,us,en
53,App Store,bb0e4669-924f-4a0b-a2ee-4eae68cb17c9,maya.five,Disgusting! Instagram is censoring content while promoting violent content from other creators!,"I still can not comment on posts, tag anyone, or post content with captions on my page. I find it ridiculous that Instagram is leaving antisemitic posts up, but they are silencing pro Israel and Jewish creators and content. It is very clear where they stand. I am requesting that my account be relieved of any restrictions immediately. My content is not dangerous, my content is clean honest content condemning Antisemitism and posting the truth of what is happening in Israel from a person who actually lives there. There is no reason to remove any of my content or restrict my account. I receive death threats on a daily basis from pro Palestine accounts with millions of followers, and Instagram does nothing when I report it. I receive antisemitic comments on my posts and Instagram does nothing when I report it. Any time I report situations like these, I receive a message that states, “Instagram has a high volume of posts and is not able to look at your request”. Then why do they have the option to report harmful content if they “don’t have time to look at the reports”. They were able to find time to censor and restrict my account for no reason and with no notice! So it’s obvious that they pick and choose what and who to report. I am not the only Jewish/Israeli content creator that Instagram is silencing. It’s disgusting and it has to stop!",1,,2021-06-16 13:56:01,,,,us,en
54,App Store,500dcb44-b5c9-4479-a286-e4302c465cf3,-sara--,HATE the New Layout,"I've been using instagram since 2012, and I used to love the platform so much. However recent changes in the functionality of the app have been making me consider fully deleting my account. First the algorithm was changed from seeing most recent posts first to posts you interact with most, which makes it so you don't see over half of the content from creators you're following and your followers don't see your posts. Then this new update replaced the notification and post tabs with reels and shop, which seriously effects it's usability. Now my notifications and post buttons are in an awkward hard to reach spot, instead of being easily accessible. Everyone I've asked have agreed that this new update is terrible, and that NO ONE cares or asked to have a whole shopping section on a photo sharing platform. This update feels like Instagram is desperately trying to pull users from other apps like TikTok and Pinterest instead of focusing on its own user base and their wants. I am so incredibly disappointed in Instagram's team for consistently refusing to acknowledge their user's concerns. If this update isn't reversed and/or if more terribly inconvenient updates are released, I'm definitely going to be leaving the platform. Furthermore, try implementing useful updates such as being able to reorder or remove photos from old posts. I think such feature would resonate well.

Please, just listen to your user base for once.",1,,2021-02-10 17:38:51,,,,us,en
55,App Store,33ea7ecb-2deb-4df5-96c4-61b85b4c36db,NiksM.,New Update,"The new update is absolutely annoying. I can’t see recent posts without having to click on older posts from people I follow. And if I don’t click on that it just displays ONE new picture from someone I follow. Every time I get on this app all I see is that. Which at this point has gotten on my nerves. Just that one recent picture which is 7 hours old now. Even if I refresh the page I don’t get an update of recent posts with other people I follow. Before the new update it changes constantly and I know some people that I do follow post on a daily basic. Change the format back. I rather scroll on my feed to see post of people I FOLLOW. Not the stupid suggest posts on my feeds. Change it back to how it was. This is incredibly stupid. It’s more stupid having another button to see older posts on my personal page. Stop putting explore page videos/posts of people I do not follow on the personal page. I get on Instagram multiple times a day and I do use the explore page a lot. Keep the personal page separate from the explore page. That is beyond ridiculous. Why are you changing the format? I don’t want to see suggested posts on my personal page. Change it back to where when I scroll on my personal page, it just displays posts from people I follow. Stop including the explore page on the personal page. KEEP THEM SEPARATE. Literally have a personal page button and an explore page button for a reason. Keep it that way.",1,,2020-10-27 10:09:22,,,,us,en
56,App Store,43b9622e-d744-412c-b15b-cea554422fd8,Pupsrcute,every big update brings me great pain,"I can never say that an instagram update has ever thrilled me in recent years. Every single time this app has a massive overhaul, the controls become even more clunky and jammed together, I don’t even know what it’s trying to be anymore. I’ve been on this app for 7 years. In those 7 years, the notification/activity tab has been in the right corner, just left of the account button. So it baffles me as to why someone would feel the need to move it to the most unconventional place possible. It is so terribly out of the way now, and not only that, it’s been replaced with a shopping button, so every time my dumb ADHD self goes to check my notifications, I’m sent to some bootleg Wish page. To whichever one of you working at instagram decided to cram the activity button into the top corner with 2 other tabs, I truly hope you have an awful day. Just an unpleasant time. I hope you get a parking ticket, and your car runs out of gas. And you go to the kitchen to find your spouse has tried a new recipe for dinner, and it’s just not very good. And your computer crashes at a very inconvenient time, and you were using an adobe product and forgot to save recently, so you lose a lot of progress on whatever garbage your team concocted to ruin the experience of your user base. I truly despise you.",3,,2020-10-22 14:58:53,,,,us,en
57,App Store,2d74f473-7b7e-4dcb-a6d9-573144f52dad,BabzBunni,Unable to use the 'Add Yours' feature,"Never really had major issues until they rolled out the Add Yours sticker for stories.. the one where you can add your story to the theme of whatever the sticker is and many other instagrammers could see it. I was able to use it at first, but I went private then public again just recently. Now i can't use the Add Yours sticker, nor can i tap on anyone else's Add Yours sticker when they post it. I used the shake to report feature on someone's story that had it, which was about a month or so ago- but with no success. Please fix this feature because i'm sure there are other people who are going through the same thing and are eager (just like me) to use it. Or just get rid of it entirely, because it's getting me frustrated.. i just want to participate with my friends and family :)
EDIT: Seems to me that instagram needlessly updates the app to 'Fix bugs and improve performance' but never does just that. Not only can I not use the Add Yours feature months later (even after sending multiple bug reports),""Can't refresh feed"" or ""No network connection"" always pops up on my screen with stable internet connection, and sometimes my friends & other pages i follow dont pop up. Seriously considering getting rid of Instagram since there's more complaints than updates that actually fix them.",2,,2023-04-11 10:29:20,,,,us,en
58,App Store,5c64872d-00d7-4999-a9ae-42d37bb46945,zandergraphics,"App is complete garbage, browser works 1000% better","Been using IG for years now but with the new changes to the app that remove essential features and make posting, which was the only thing this app did, WAY more difficult. This was the last “social media” platform I could still use but it appears that that has been put to an end with this terribly designed app. Maybe I can find an app that will still let me post. It’s definitely not this one though. Also, IG app apparently is not compatible with any audio apps, for instance, if I try topost to IG while listening to music, IG interrupts the music as soon as the app is opened so apparently I either have to create each post in silence or wait until I'm not listening to music (or more likely just skip posting altogether, especially since IG content is HIGHLY censored by Meta to only show a couple posts at any given time so they can keep the feed at 75% adsand above). My feed NEVER shows more than 3-4 posts at a time even if I don't check for days. The rest is all ads and since they don't use any personal interests or settings to curate their ad freds, most of the ads are garbage. I'd think that Meta would be better at this by now but apparently I'd be wrong. Thankfully, the web version seems to work MUCH better. Fewer ads and you can actually see at least some of the posts you subscribe to. Going to just create a shortcut to the website instead.",1,,2022-09-16 19:24:38,,,,us,en
59,App Store,9049dd65-94a4-4652-ab92-653e2c264511,casilemental,Instagram is only barely useful with story notifications,"Huge decline here. It’s never been particularly impressive (to me) as a photos tool, but there WAS a critical mass of users which meant that you could reliably expect your social group to be there somewhere. Not anymore; in my experience, at least a dozen friends, in the past 12 months, have outright deleted IG AND Facebook simultaneously, suggesting strongly that IG is not an app that’s “killer” enough to overcome the tsunami of Facebook deletions. There are 2 dozen other photo apps in the iOS store at present with more features, better integration, faster processing & less battery drain than what you can find with Instagram. iPhone’s photo editing tools are so much superior to IG that it sort of baffles me why anyone with a modern handset would want to use those features. Even though I only ever perused this app for maybe 5 minutes per week by the time I cancelled, its battery consumption was routinely in the top 10, per the phone’s metrics. In fact, upon a quick check now, I see that despite deleting the app early this week, it *still* managed to book a 2% consumption of my weekly battery usage, which I’m sorry, but that blows me away. 

What on earth was this app doing to my handset in the background?! I just don’t care anymore, and when I deleted it finally, I went from needing a full recharge by 3pm to not even needing to charge *at all* through bedtime. That was a stunning confirmation of my suspicions.",1,,2020-12-03 22:09:46,,,,us,en
60,App Store,5c8a6da3-3b5a-41f4-9061-abb27b1c47f0,tanacrist,Opinion,"Great and worldwide use of Instagram users, with different intents, after all it is a gathering of information made public or not in many cases, hopefully the most advantage is in for the rich and famous, artists have a different output , it is all about how much time are you willing to spend of your time on Instagram ! It could take few hours and few minutes, hopefully the person gets  the idea that this is not a good source of spending your time! We all like different things and yet we cross paths in Instagram, so everything goes anything that is proper now, traveling cooking as well as all the arts are the benefits but traffic on a personal Instagram is not that great for people like me and not so famous, yet I cross path with people that are very famous yet I do not know how much they those famous ones waste time to answer to people that have something to say, yet they are showing a very indifferent behavior which equals with 0 in my opinion, is this business something to attain and pursue it or just look for exploring other people to see what they do, I think a more interactive  mindset will help more people decide the right thing to do, a more positive content !",5,,2022-07-14 21:48:57,,,,us,en
61,App Store,50115ee1-f70e-4199-9eb8-52a050f0212e,Slytherin Lennon,Regarding notifications,"I never bothered to leave any reviews because I did not really have any issues with the app until now. Please REMOVE the annoying notifications of “people you may know”. I find notifications about people I may know extremely annoying and unnecessary. I don’t care about people I may know. I didn’t mind seeing the suggested people on the app but now I’m getting actual notifications about this and it’s really annoying. It’s always people I don’t know at all and there is no way to turn off these stupid notifications. I hate them, please remove these awful notifications or at least give us the option to turn them off because when I went to check to see if I can turn off this specific notification, there was no option to do so. The only notifications I’m interested in are notifications of likes and comments on my posts and when my friends send me direct messages and friend requests. Any other notifications I’m not interested in, but the other notifications at least have an option to turn them off. But these people you may know notifications are just annoying, useless and I have no option to turn them off. Please give us that option to turn these notifications off as I DO NOT want them! I’ll raise the number of stars once you provide the option to get rid of that annoying notification of people I may know.",2,,2020-10-10 00:59:30,,,,us,en
62,App Store,27805327-eddb-4d69-8e4b-ea835ad2fe2b,bronze9,"Great, but needs some issues fixed.","Instagram as a whole ever since I got it last summer has a been a great experience for me. I’ve been able to connect with my friends faster than I would’ve without it, and it’s a good thing to have when I’m bored and have nothing else to do. However, after having Instagram for many months I have discovered a couple of issues that are driving me nuts. First, on the home page once every so often the several most recent posts get mixed up in a seemingly RANDOM ORDER. I don’t like this at all because the post that gets moved to the top is most likely a post that I don’t want to see again for a while, like today that post is one that I don’t like at all and would rather not see AGAIN, and also because I someone who likes his home page posts to be precisely in CHRONOLOGICAL ORDER. Second, when an Instagram update comes around, the caption for it should say more than just fixing bugs and issues on Instagram, like what exactly that update is going to do with certain pages on the app and why. Please take the time to deal with these issues that I’ve stated above so that in the near future I’ll be able to confidently give Instagram a FIVE STAR RATING instead of a four star rating.",4,,2020-04-30 14:04:53,,,,us,en
63,App Store,89333aae-5f65-472b-8800-f53ad8c5b9cd,Poor people love Jesus,Instagram discriminated against who can post what in the comments.,I was just on an NFL post about the Jaguars defensive stats having a plain old argument that even though the Steele’s lost that doesn’t make the Jags a better team... that has nothing to do with my problem. The problem is I typed a response to a commenter during the argument of which I was blocked from posting saying that Instagram keeps certain “guidelines” for the community... some generic message I’d expect if i was trying to say something racist or sexist. But no. It was a simple argument about football that I was blocked from expressing my opinion on because it didn’t follow “guidelines”. The comment had no vulgar language and presented my argument in such a way that there was no degrading or demeaning connotation toward the would be recipient. TAKE NOTE: This comment was made on an NFL post and I was blocked from posting my opinion AGAINST the team the post was promoting.  This is not a singular or first occurrence as I’ve had this problem before with Instagram blocking me from posting comments that oppose the view(s) expresses within the correlating post.  I quite frankly find this ridiculous amongst the sea of comments I read through on posts from news publications such as Fox.  As long as you don’t disagree with the post you can same just about anything that isn’t immediately racist or sexist... but I can’t argue about football.  Fix this.,2,,2018-01-20 03:38:08,,,,us,en
